LOCATION,SUBJECT,TIME,Value (Housing - IDX2015)
NOR,NOMINAL,2029,119.81045882190989
NOR,NOMINAL,2030,121.37194335632518
NOR,PRICEINCOME,1978,72.8153223465403
NOR,PRICEINCOME,1979,72.4208222759533
NOR,PRICEINCOME,1980,70.8480201257014
NOR,PRICEINCOME,1981,67.3954682190384
NOR,PRICEINCOME,1982,66.3186683825199
NOR,PRICEINCOME,1983,64.7463312913927
NOR,PRICEINCOME,1984,67.3640367563022
NOR,PRICEINCOME,1985,75.5996657290207
NOR,PRICEINCOME,1986,91.2531665501043
NOR,PRICEINCOME,1987,91.594917729196
NOR,PRICEINCOME,1988,89.7797520614413
NOR,PRICEINCOME,1989,78.9727342583722
NOR,PRICEINCOME,1990,68.9016624701753
NOR,PRICEINCOME,1991,60.7146960860867
NOR,PRICEINCOME,1992,54.410225510434
NOR,PRICEINCOME,1993,51.794753477831
NOR,PRICEINCOME,1994,56.9834204479716
NOR,PRICEINCOME,1995,58.4494302735444
NOR,PRICEINCOME,1996,60.8583596299363
NOR,PRICEINCOME,1997,64.3213370207981
NOR,PRICEINCOME,1998,66.3064974392947
NOR,PRICEINCOME,1999,70.6771611623527
NOR,PRICEINCOME,2000,77.2444069735723
NOR,PRICEINCOME,2001,81.6540527709929
NOR,PRICEINCOME,2002,78.4605495546036
NOR,PRICEINCOME,2003,74.5782364746088
NOR,PRICEINCOME,2004,79.0419962083867
NOR,PRICEINCOME,2005,78.7392812273407
NOR,PRICEINCOME,2006,94.7693910692058
NOR,PRICEINCOME,2007,100.715342759984
NOR,PRICEINCOME,2008,94.4968594750686
NOR,PRICEINCOME,2009,91.9771309384082
NOR,PRICEINCOME,2010,96.0161928435791
NOR,PRICEINCOME,2011,99.5923392550013
NOR,PRICEINCOME,2012,102.097125604413
NOR,PRICEINCOME,2013,101.29218817599
NOR,PRICEINCOME,2014,100.504932341272
NOR,PRICEINCOME,2015,100.0
NOR,PRICEINCOME,2016,106.410186429202
NOR,PRICEINCOME,2017,108.263585418877
NOR,PRICEINCOME,2018,107.026597389632
NOR,PRICEINCOME,2019,105.825528194938
NOR,PRICEINCOME,2020,108.049977233954
NOR,PRICEINCOME,2021,112.476994053268
NOR,PRICEINCOME,2022,117.437743414737
NOR,PRICEINCOME,2022,133.73591032221432
NOR,PRICEINCOME,2023,135.2973948566296
NOR,PRICEINCOME,2024,136.8588793910449
NOR,PRICEINCOME,2025,138.42036392546015
NOR,PRICEINCOME,2026,139.98184845987544
NOR,PRICEINCOME,2027,141.54333299429072
NOR,PRICEINCOME,2028,143.104817528706
NOR,PRICEINCOME,2029,144.6663020631213
NOR,PRICEINCOME,2030,146.22778659753658
NOR,PRICERENT,1979,38.0087181712478
NOR,PRICERENT,1980,39.2931656531073
NOR,PRICERENT,1981,38.9520783661359
NOR,PRICERENT,1982,37.8107688720868
NOR,PRICERENT,1983,37.0064351233983
NOR,PRICERENT,1984,39.3040727119521
NOR,PRICERENT,1985,45.2260137442399
NOR,PRICERENT,1986,56.5689880308887
NOR,PRICERENT,1987,57.4197520151772
NOR,PRICERENT,1988,55.255034110089
NOR,PRICERENT,1989,48.069313892322
NOR,PRICERENT,1990,41.8479220913282
NOR,PRICERENT,1991,37.4225267391532
NOR,PRICERENT,1992,34.2497824979131
NOR,PRICERENT,1993,33.5719206857727
NOR,PRICERENT,1994,37.7492682649927
NOR,PRICERENT,1995,39.9189142300688
NOR,PRICERENT,1996,42.7711880153468
NOR,PRICERENT,1997,46.745463173804
NOR,PRICERENT,1998,50.7606189838122
NOR,PRICERENT,1999,54.8534525005836
NOR,PRICERENT,2000,61.1869452745659
NOR,PRICERENT,2001,62.9756177235016
NOR,PRICERENT,2002,63.3075470484678
NOR,PRICERENT,2003,61.8875722616008
NOR,PRICERENT,2004,66.8405393208483
NOR,PRICERENT,2005,70.9258152016326
NOR,PRICERENT,2006,78.8469037418633
NOR,PRICERENT,2007,87.1081440135225
NOR,PRICERENT,2008,83.6932065149017
NOR,PRICERENT,2009,82.4161371768395
NOR,PRICERENT,2010,86.7198806015407
NOR,PRICERENT,2011,91.6053809112655
NOR,PRICERENT,2012,95.9781801765273
NOR,PRICERENT,2013,96.8448609107661
NOR,PRICERENT,2014,96.85101882488
NOR,PRICERENT,2015,100.0
NOR,PRICERENT,2016,104.990825745046
NOR,PRICERENT,2017,107.940990573753
NOR,PRICERENT,2018,107.634092201693
NOR,PRICERENT,2019,108.316663070666
NOR,PRICERENT,2020,111.261488026307
NOR,PRICERENT,2021,121.380606272324
NOR,PRICERENT,2022,125.065948833073
NOR,PRICERENT,2022,125.45062924181053
NOR,PRICERENT,2023,127.01211377622582
NOR,PRICERENT,2024,128.5735983106411
NOR,PRICERENT,2025,130.13508284505636
NOR,PRICERENT,2026,131.69656737947165
NOR,PRICERENT,2027,133.25805191388693
NOR,PRICERENT,2028,134.81953644830222
NOR,PRICERENT,2029,136.3810209827175
NOR,PRICERENT,2030,137.94250551713276
NOR,REAL,1970,31.5984695156412
NOR,REAL,1971,30.7421638899815
NOR,REAL,1972,30.3028502353165
NOR,REAL,1973,30.774912440852
NOR,REAL,1974,32.4531958536047
NOR,REAL,1975,32.6512828893475
NOR,REAL,1976,32.8447628817359
NOR,REAL,1977,33.3323032347521
NOR,REAL,1978,32.3099816792497
NOR,REAL,1979,31.8959762363053
NOR,REAL,1980,32.1199085776673
NOR,REAL,1981,31.2978417969291
NOR,REAL,1982,30.7184903022156
NOR,REAL,1983,30.2975105498939
NOR,REAL,1984,32.5753585994922
NOR,REAL,1985,37.1622882744339
NOR,REAL,1986,45.5337855361723
NOR,REAL,1987,45.2285268215192
NOR,REAL,1988,44.3316902521827
NOR,REAL,1989,39.5699663858417
NOR,REAL,1990,35.0810690806688
NOR,REAL,1991,31.7461802700766
NOR,REAL,1992,29.4820546346458
NOR,REAL,1993,29.0324167676605
NOR,REAL,1994,32.5427229384908
NOR,REAL,1995,34.1369006948971
NOR,REAL,1996,36.7458030023738
NOR,REAL,1997,40.1727131806632
NOR,REAL,1998,43.5373511103712
NOR,REAL,1999,47.4225699818199
NOR,REAL,2000,53.4417389886719
NOR,REAL,2001,55.9020830146191
NOR,REAL,2002,57.8943095286545
NOR,REAL,2003,57.2276797617183
NOR,REAL,2004,62.3115175285504
NOR,REAL,2005,66.6921098757421
NOR,REAL,2006,74.4578793939158
NOR,REAL,2007,82.7736510952846
NOR,REAL,2008,79.1659983221207
NOR,REAL,2009,78.6913448702605
NOR,REAL,2010,83.4282655399044
NOR,REAL,2011,89.1198753342718
NOR,REAL,2012,94.178491190195
NOR,REAL,2013,96.0179574051615
NOR,REAL,2014,96.4467626994899
NOR,REAL,2015,100.0
NOR,REAL,2016,103.826494556261
NOR,REAL,2017,106.895329178854
NOR,REAL,2018,105.937489431778
NOR,REAL,2019,106.123717712319
NOR,REAL,2020,108.94576148413
NOR,REAL,2021,116.933091649331
NOR,REAL,2022,117.82383044138
NOR,REAL,2022,117.16534816140671
NOR,REAL,2023,118.726832695822
NOR,REAL,2024,120.28831723023728
NOR,REAL,2025,121.84980176465257
NOR,REAL,2026,123.41128629906785
NOR,REAL,2027,124.97277083348312
NOR,REAL,2028,126.53425536789841
NOR,REAL,2029,128.0957399023137
NOR,REAL,2030,129.65722443672897
NOR,RENT,1979,22.4268726441463
NOR,RENT,1980,23.926997904325
NOR,RENT,1981,26.5688860019812
NOR,RENT,1982,29.9108300543095
NOR,RENT,1983,32.6610596984848
NOR,RENT,1984,35.0445937235759
NOR,RENT,1985,36.7614020770735
NOR,RENT,1986,38.5448859979808
NOR,RENT,1987,40.8034070844916
NOR,RENT,1988,44.0286763944789
NOR,RENT,1989,47.3789561428379
NOR,RENT,1990,50.4542129267794
NOR,RENT,1991,52.9210839105066
NOR,RENT,1992,54.9045845328085
NOR,RENT,1993,56.5130538399956
NOR,RENT,1994,56.888080154693
NOR,RENT,1995,57.7381536358286
NOR,RENT,1996,58.7382346425927
NOR,RENT,1997,60.1550204442071
NOR,RENT,1998,61.5634730499997
NOR,RENT,1999,63.280283903706
NOR,RENT,2000,65.7804901709293
NOR,RENT,2001,68.3140392222751
NOR,RENT,2002,71.3642914183335
NOR,RENT,2003,74.2061987175929
NOR,RENT,2004,75.6979882820216
NOR,RENT,2005,77.2231106297376
NOR,RENT,2006,78.9649285715357
NOR,RENT,2007,80.4733845276081
NOR,RENT,2008,82.8902513359866
NOR,RENT,2009,85.7404893308592
NOR,RENT,2010,88.1823632273295
NOR,RENT,2011,90.1658638496315
NOR,RENT,2012,91.8910053989508
NOR,RENT,2013,94.7495765896453
NOR,RENT,2014,97.3081252284566
NOR,RENT,2015,100.0
NOR,RENT,2016,101.925160750923
NOR,RENT,2017,104.092041685481
NOR,RENT,2018,105.892191998032
NOR,RENT,2019,107.834004139345
NOR,RENT,2020,109.442463445698
NOR,RENT,2021,110.825903962981
NOR,RENT,2022,113.209452989844
NOR,RENT,2022,100.59478600059911
NOR,RENT,2023,102.1562705350144
NOR,RENT,2024,103.71775506942969
NOR,RENT,2025,105.27923960384496
NOR,RENT,2026,106.84072413826024
NOR,RENT,2027,108.40220867267553
NOR,RENT,2028,109.96369320709081
NOR,RENT,2029,111.52517774150608
NOR,RENT,2030,113.08666227592137
NZL,NOMINAL,1970,1.89073948104117
NZL,NOMINAL,1971,2.10225734492028
NZL,NOMINAL,1972,2.39114992793403
NZL,NOMINAL,1973,3.01022420305613
NZL,NOMINAL,1974,4.20450375811986
NZL,NOMINAL,1975,4.59658085284764
NZL,NOMINAL,1976,4.92417172714942
NZL,NOMINAL,1977,5.24660282927946
NZL,NOMINAL,1978,5.35752699925109
NZL,NOMINAL,1979,5.64383969617898
NZL,NOMINAL,1980,6.18648453380412
NZL,NOMINAL,1981,7.62398094004764
NZL,NOMINAL,1982,10.0099749750626
NZL,NOMINAL,1983,11.0077224806938
NZL,NOMINAL,1984,12.4237189407026
NZL,NOMINAL,1985,14.1847145382136
NZL,NOMINAL,1986,15.6397109007227
NZL,NOMINAL,1987,18.3122042194895
NZL,NOMINAL,1988,20.7046982382544
NZL,NOMINAL,1989,22.0009449976375
NZL,NOMINAL,1990,23.200441998895
NZL,NOMINAL,1991,22.6589433526416
NZL,NOMINAL,1992,22.8191929520176
NZL,NOMINAL,1993,23.7589406026485
NZL,NOMINAL,1994,27.0014324964187
NZL,NOMINAL,1995,29.4906762733093
NZL,NOMINAL,1996,32.4389189027027
NZL,NOMINAL,1997,34.40566398584
NZL,NOMINAL,1998,33.7879155302111
NZL,NOMINAL,1999,34.4989137527156
NZL,NOMINAL,2000,34.3764140589648
NZL,NOMINAL,2001,35.0184124539688
NZL,NOMINAL,2002,38.7001532496168
NZL,NOMINAL,2003,46.2636343409141
NZL,NOMINAL,2004,54.5231136922157
NZL,NOMINAL,2005,62.2430943922639
NZL,NOMINAL,2006,68.5358286604283
NZL,NOMINAL,2007,75.9930600173499
NZL,NOMINAL,2008,72.661068347329
NZL,NOMINAL,2009,71.5103212241969
NZL,NOMINAL,2010,72.8988177529555
NZL,NOMINAL,2011,73.445566386084
NZL,NOMINAL,2012,76.7270581823545
NZL,NOMINAL,2013,83.533791165522
NZL,NOMINAL,2014,88.9587776030559
NZL,NOMINAL,2015,100.0
NZL,NOMINAL,2016,114.178214554464
NZL,NOMINAL,2017,121.59619600951
NZL,NOMINAL,2018,125.965685085787
NZL,NOMINAL,2019,129.899925250186
NZL,NOMINAL,2020,143.109392226519
NZL,NOMINAL,2021,180.981047547381
NZL,NOMINAL,2022,182.191044530302
NZL,NOMINAL,2022,109.6762534873268
NZL,NOMINAL,2023,111.23773802174209
NZL,NOMINAL,2024,112.79922255615737
NZL,NOMINAL,2025,114.36070709057265
NZL,NOMINAL,2026,115.92219162498793
NZL,NOMINAL,2027,117.48367615940322
NZL,NOMINAL,2028,119.0451606938185
NZL,NOMINAL,2029,120.60664522823379
NZL,NOMINAL,2030,122.16812976264906
NZL,PRICEINCOME,1986,48.9413713662291
NZL,PRICEINCOME,1987,48.7680044128587
NZL,PRICEINCOME,1988,51.3331176854134
NZL,PRICEINCOME,1989,51.5524302193219
NZL,PRICEINCOME,1990,52.6771168726723
NZL,PRICEINCOME,1991,50.5043658460314
NZL,PRICEINCOME,1992,52.5864262233239
NZL,PRICEINCOME,1993,54.0160501726266
NZL,PRICEINCOME,1994,60.1295365787672
NZL,PRICEINCOME,1995,61.5221474002278
NZL,PRICEINCOME,1996,64.2409142347598
NZL,PRICEINCOME,1997,65.5442872005666
NZL,PRICEINCOME,1998,62.555887844277
NZL,PRICEINCOME,1999,59.3885841258921
NZL,PRICEINCOME,2000,60.6485680579083
NZL,PRICEINCOME,2001,58.4704538845694
NZL,PRICEINCOME,2002,64.2632945885472
NZL,PRICEINCOME,2003,71.2625212037639
NZL,PRICEINCOME,2004,79.7419784873997
NZL,PRICEINCOME,2005,87.7518109752985
NZL,PRICEINCOME,2006,91.2527424081171
NZL,PRICEINCOME,2007,94.2728084700419
NZL,PRICEINCOME,2008,90.0969526847836
NZL,PRICEINCOME,2009,84.5539000438126
NZL,PRICEINCOME,2010,83.0499142990546
NZL,PRICEINCOME,2011,79.2094885577842
NZL,PRICEINCOME,2012,81.5197198982684
NZL,PRICEINCOME,2013,86.7244655579688
NZL,PRICEINCOME,2014,92.5531555929064
NZL,PRICEINCOME,2015,100.0
NZL,PRICEINCOME,2016,108.844496486969
NZL,PRICEINCOME,2017,111.528570325694
NZL,PRICEINCOME,2018,110.244534680519
NZL,PRICEINCOME,2019,108.45331847492
NZL,PRICEINCOME,2020,112.841866039809
NZL,PRICEINCOME,2021,134.695774679793
NZL,PRICEINCOME,2022,133.976037828649
NZL,PRICEINCOME,2022,134.53209672853822
NZL,PRICEINCOME,2023,136.0935812629535
NZL,PRICEINCOME,2024,137.65506579736876
NZL,PRICEINCOME,2025,139.21655033178405
NZL,PRICEINCOME,2026,140.77803486619933
NZL,PRICEINCOME,2027,142.33951940061462
NZL,PRICEINCOME,2028,143.9010039350299
NZL,PRICEINCOME,2029,145.4624884694452
NZL,PRICEINCOME,2030,147.02397300386048
NZL,PRICERENT,1970,31.1301195516156
NZL,PRICERENT,1971,32.1563278982296
NZL,PRICERENT,1972,33.4624586922223
NZL,PRICERENT,1973,37.8095863367607
NZL,PRICERENT,1974,46.2685299498233
NZL,PRICERENT,1975,43.2656659617966
NZL,PRICERENT,1976,41.9523620258036
NZL,PRICERENT,1977,40.3293194600929
NZL,PRICERENT,1978,37.7041562431579
NZL,PRICERENT,1979,36.7526159442209
NZL,PRICERENT,1980,36.0322987880241
NZL,PRICERENT,1981,37.8932319760796
NZL,PRICERENT,1982,40.0031026970866
NZL,PRICERENT,1983,38.685190129618
NZL,PRICERENT,1984,40.6819389088618
NZL,PRICERENT,1985,39.6082727627857
NZL,PRICERENT,1986,37.5339171807538
NZL,PRICERENT,1987,37.1705910518795
NZL,PRICERENT,1988,37.7983841793095
NZL,PRICERENT,1989,39.0454718143296
NZL,PRICERENT,1990,38.3882926376205
NZL,PRICERENT,1991,36.5595803059327
NZL,PRICERENT,1992,36.8997051180659
NZL,PRICERENT,1993,37.0386390714068
NZL,PRICERENT,1994,39.3680362719756
NZL,PRICERENT,1995,40.3689791132768
NZL,PRICERENT,1996,42.3823435964346
NZL,PRICERENT,1997,43.5933390793693
NZL,PRICERENT,1998,41.8343154812595
NZL,PRICERENT,1999,43.218522711529
NZL,PRICERENT,2000,42.9415095983461
NZL,PRICERENT,2001,48.3114441330403
NZL,PRICERENT,2002,52.3972613899148
NZL,PRICERENT,2003,60.726409686584
NZL,PRICERENT,2004,69.3805984930882
NZL,PRICERENT,2005,77.296549358884
NZL,PRICERENT,2006,83.2466109208291
NZL,PRICERENT,2007,89.7141227364743
NZL,PRICERENT,2008,83.2609551995996
NZL,PRICERENT,2009,80.7164987503119
NZL,PRICERENT,2010,81.1069927439464
NZL,PRICERENT,2011,80.2233076310253
NZL,PRICERENT,2012,81.8889427594548
NZL,PRICERENT,2013,87.3117113451957
NZL,PRICERENT,2014,91.0457914730869
NZL,PRICERENT,2015,100.0
NZL,PRICERENT,2016,111.720967076927
NZL,PRICERENT,2017,116.399275425089
NZL,PRICERENT,2018,117.83895030015
NZL,PRICERENT,2019,118.285273641769
NZL,PRICERENT,2020,126.13169110051
NZL,PRICERENT,2021,154.581744024896
NZL,PRICERENT,2022,149.331611146127
NZL,PRICERENT,2022,126.24681564813442
NZL,PRICERENT,2023,127.80830018254969
NZL,PRICERENT,2024,129.36978471696497
NZL,PRICERENT,2025,130.93126925138026
NZL,PRICERENT,2026,132.49275378579554
NZL,PRICERENT,2027,134.05423832021083
NZL,PRICERENT,2028,135.61572285462609
NZL,PRICERENT,2029,137.17720738904137
NZL,PRICERENT,2030,138.73869192345666
NZL,REAL,1970,25.4157422894259
NZL,REAL,1971,24.7284686924053
NZL,REAL,1972,26.6646400449321
NZL,REAL,1973,31.6371699818175
NZL,REAL,1974,40.497714700963
NZL,REAL,1975,38.520961861935
NZL,REAL,1976,34.6164263561234
NZL,REAL,1977,31.8627604328554
NZL,REAL,1978,29.3617269356092
NZL,REAL,1979,26.4101495156104
NZL,REAL,1980,24.4212673783182
NZL,REAL,1981,26.0521125262579
NZL,REAL,1982,29.5815457950236
NZL,REAL,1983,30.8091978743214
NZL,REAL,1984,31.8660325182612
NZL,REAL,1985,31.1808606859172
NZL,REAL,1986,30.6961612162995
NZL,REAL,1987,32.3474822460218
NZL,REAL,1988,34.650726115277
NZL,REAL,1989,34.8543642963193
NZL,REAL,1990,34.9008687999618
NZL,REAL,1991,33.3012820116979
NZL,REAL,1992,33.0270908548656
NZL,REAL,1993,34.1565443176954
NZL,REAL,1994,38.4430312892229
NZL,REAL,1995,41.1659564297431
NZL,REAL,1996,44.4033398958404
NZL,REAL,1997,46.5270862813386
NZL,REAL,1998,44.9826821074532
NZL,REAL,1999,45.6294577809427
NZL,REAL,2000,44.5210586808565
NZL,REAL,2001,44.4289166970183
NZL,REAL,2002,48.1140346503698
NZL,REAL,2003,57.2396999437621
NZL,REAL,2004,66.5832005448256
NZL,REAL,2005,74.5645737471534
NZL,REAL,2006,79.740126859861
NZL,REAL,2007,87.0089335245432
NZL,REAL,2008,80.21344398005
NZL,REAL,2009,76.8866415169755
NZL,REAL,2010,77.417065094102
NZL,REAL,2011,75.7776971167642
NZL,REAL,2012,78.5596670478279
NZL,REAL,2013,84.9301292202459
NZL,REAL,2014,89.6517249043678
NZL,REAL,2015,100.0
NZL,REAL,2016,113.437565714204
NZL,REAL,2017,118.944967108735
NZL,REAL,2018,121.63621646966
NZL,REAL,2019,123.482325194845
NZL,REAL,2020,133.873669479786
NZL,REAL,2021,164.285022617531
NZL,REAL,2022,155.923936671084
NZL,REAL,2022,117.96153456773061
NZL,REAL,2023,119.5230191021459
NZL,REAL,2024,121.08450363656118
NZL,REAL,2025,122.64598817097645
NZL,REAL,2026,124.20747270539174
NZL,REAL,2027,125.76895723980701
NZL,REAL,2028,127.3304417742223
NZL,REAL,2029,128.89192630863758
NZL,REAL,2030,130.45341084305286
NZL,RENT,1956,2.99700677675495
NZL,RENT,1957,3.17678706336
NZL,RENT,1958,3.3508438180065
NZL,RENT,1959,3.51227605029273
NZL,RENT,1960,3.65313838739309
NZL,RENT,1961,3.82035969096319
NZL,RENT,1962,4.08036777663589
NZL,RENT,1963,4.2555533845608
NZL,RENT,1964,4.41131657574163
NZL,RENT,1965,4.58077464988856
NZL,RENT,1966,4.82579271381567
NZL,RENT,1967,5.11769206706062
NZL,RENT,1968,5.39248382733733
NZL,RENT,1969,5.70075007795789
NZL,RENT,1970,6.07570483725584
NZL,RENT,1971,6.53592990547727
NZL,RENT,1972,7.14587335994298
NZL,RENT,1973,7.94657061175498
NZL,RENT,1974,9.08410445292995
NZL,RENT,1975,10.6339905723496
NZL,RENT,1976,11.7407726076999
NZL,RENT,1977,13.0218682949469
NZL,RENT,1978,14.2144530165808
NZL,RENT,1979,15.3628747133931
NZL,RENT,1980,17.1722767087893
NZL,RENT,1981,20.0875288212412
NZL,RENT,1982,25.0611123502387
NZL,RENT,1983,28.4548582136697
NZL,RENT,1984,30.5408021786855
NZL,RENT,1985,35.8474671699682
NZL,RENT,1986,41.7072393806181
NZL,RENT,1987,49.2532072559907
NZL,RENT,1988,54.7890395409554
NZL,RENT,1989,56.35975430463
NZL,RENT,1990,60.4637254557593
NZL,RENT,1991,61.9898225385175
NZL,RENT,1992,61.8520957314347
NZL,RENT,1993,64.1549929320468
NZL,RENT,1994,68.5835558394524
NZL,RENT,1995,73.0514424199446
NZL,RENT,1996,76.5487897735411
NZL,RENT,1997,78.943110730143
NZL,RENT,1998,80.7841214274277
NZL,RENT,1999,79.8392611819289
NZL,RENT,2000,80.069948017355
NZL,RENT,2001,72.5010438127349
NZL,RENT,2002,73.8585141181657
NZL,RENT,2003,76.1620921364708
NZL,RENT,2004,78.589075182542
NZL,RENT,2005,80.5224381175486
NZL,RENT,2006,82.3323935247886
NZL,RENT,2007,84.7182415616044
NZL,RENT,2008,87.3097696446982
NZL,RENT,2009,88.6055299362443
NZL,RENT,2010,89.901297727792
NZL,RENT,2011,91.5672781026376
NZL,RENT,2012,93.7063160839212
NZL,RENT,2013,95.6808115281827
NZL,RENT,2014,97.7170119863278
NZL,RENT,2015,100.0
NZL,RENT,2016,102.200747995168
NZL,RENT,2017,104.482273508512
NZL,RENT,2018,106.91479905583
NZL,RENT,2019,109.831124712003
NZL,RENT,2020,113.450475526357
NZL,RENT,2021,117.043826334861
NZL,RENT,2022,122.095352471153
NZL,RENT,2022,101.390972406923
NZL,RENT,2023,102.95245694133828
NZL,RENT,2024,104.51394147575357
NZL,RENT,2025,106.07542601016885
NZL,RENT,2026,107.63691054458414
NZL,RENT,2027,109.19839507899941
NZL,RENT,2028,110.7598796134147
NZL,RENT,2029,112.32136414782998
NZL,RENT,2030,113.88284868224525
OECD,NOMINAL,1970,8.6814341750642
OECD,NOMINAL,1971,9.4440501290319
OECD,NOMINAL,1972,10.4721448134003
OECD,NOMINAL,1973,12.2337631500689
OECD,NOMINAL,1974,14.1686697084357
OECD,NOMINAL,1975,14.9840360685223
OECD,NOMINAL,1976,16.2807890980829
OECD,NOMINAL,1977,18.06073003976
OECD,NOMINAL,1978,20.1683618571352
OECD,NOMINAL,1979,22.7885827776961
OECD,NOMINAL,1980,25.3513825564979
OECD,NOMINAL,1981,27.6954162095606
OECD,NOMINAL,1982,28.7556450185814
OECD,NOMINAL,1983,30.1208846598592
OECD,NOMINAL,1984,31.1832796874439
OECD,NOMINAL,1985,32.5815227273409
OECD,NOMINAL,1986,34.7931484290414
OECD,NOMINAL,1987,37.8155692022032
OECD,NOMINAL,1988,41.4624160223574
OECD,NOMINAL,1989,45.8050799762887
OECD,NOMINAL,1990,48.8818508704711
OECD,NOMINAL,1991,50.5943605664455
OECD,NOMINAL,1992,51.0841754186712
OECD,NOMINAL,1993,51.4903997331466
OECD,NOMINAL,1994,52.6693176458326
OECD,NOMINAL,1995,53.344727026611
OECD,NOMINAL,1996,54.086261718725
OECD,NOMINAL,1997,55.1848839614025
OECD,NOMINAL,1998,56.9603295602308
OECD,NOMINAL,1999,59.5255382027354
OECD,NOMINAL,2000,62.7194752012384
OECD,NOMINAL,2001,65.7960411711133
OECD,NOMINAL,2002,69.8085535196996
OECD,NOMINAL,2003,74.2419130423246
OECD,NOMINAL,2004,79.0271034059264
OECD,NOMINAL,2005,84.4570818114872
OECD,NOMINAL,2006,89.6732968802268
OECD,NOMINAL,2007,93.3369908104764
OECD,NOMINAL,2008,91.6164491029542
OECD,NOMINAL,2009,87.9797925204145
OECD,NOMINAL,2010,88.6028511720433
OECD,NOMINAL,2011,88.457246353966
OECD,NOMINAL,2012,89.3907074618713
OECD,NOMINAL,2013,92.1416013634896
OECD,NOMINAL,2014,95.5777974726882
OECD,NOMINAL,2015,100.0
OECD,NOMINAL,2016,105.360507850158
OECD,NOMINAL,2017,111.139730067378
OECD,NOMINAL,2018,116.602257573906
OECD,NOMINAL,2019,121.343125294792
OECD,NOMINAL,2020,128.956362601676
OECD,NOMINAL,2021,145.129542300227
OECD,NOMINAL,2022,165.874335759052
OECD,NOMINAL,2022,108.74736934661561
OECD,NOMINAL,2023,110.30885388103088
OECD,NOMINAL,2024,111.87033841544617
OECD,NOMINAL,2025,113.43182294986144
OECD,NOMINAL,2026,114.99330748427673
OECD,NOMINAL,2027,116.55479201869201
OECD,NOMINAL,2028,118.1162765531073
OECD,NOMINAL,2029,119.67776108752258
OECD,NOMINAL,2030,121.23924562193785
OECD,PRICEINCOME,1971,119.156470495423
OECD,PRICEINCOME,1972,118.473783868995
OECD,PRICEINCOME,1973,121.062999781154
OECD,PRICEINCOME,1974,124.677572333333
OECD,PRICEINCOME,1975,117.244967427663
OECD,PRICEINCOME,1976,114.378237979515
OECD,PRICEINCOME,1977,114.855501149702
OECD,PRICEINCOME,1978,114.069674402252
OECD,PRICEINCOME,1979,117.673104731431
OECD,PRICEINCOME,1980,117.90418751187
OECD,PRICEINCOME,1981,116.677037203257
OECD,PRICEINCOME,1982,112.563057065737
OECD,PRICEINCOME,1983,109.514826800838
OECD,PRICEINCOME,1984,104.264632900055
OECD,PRICEINCOME,1985,102.487474409995
OECD,PRICEINCOME,1986,103.652354242843
OECD,PRICEINCOME,1987,107.08914189044
OECD,PRICEINCOME,1988,109.288481129932
OECD,PRICEINCOME,1989,112.140653554588
OECD,PRICEINCOME,1990,111.382564026825
OECD,PRICEINCOME,1991,109.007186641442
OECD,PRICEINCOME,1992,104.343460591309
OECD,PRICEINCOME,1993,102.122117509623
OECD,PRICEINCOME,1994,100.937590592963
OECD,PRICEINCOME,1995,98.0789922592149
OECD,PRICEINCOME,1996,95.9681420561255
OECD,PRICEINCOME,1997,94.5843480053076
OECD,PRICEINCOME,1998,94.2464247688588
OECD,PRICEINCOME,1999,95.7191575932929
OECD,PRICEINCOME,2000,96.6557582482685
OECD,PRICEINCOME,2001,98.0952957386684
OECD,PRICEINCOME,2002,101.349537091589
OECD,PRICEINCOME,2003,104.772573015029
OECD,PRICEINCOME,2004,107.359949199781
OECD,PRICEINCOME,2005,111.413823746046
OECD,PRICEINCOME,2006,113.22704022991
OECD,PRICEINCOME,2007,113.417090451537
OECD,PRICEINCOME,2008,107.566076545551
OECD,PRICEINCOME,2009,103.177506917771
OECD,PRICEINCOME,2010,101.41607095182
OECD,PRICEINCOME,2011,98.0207543740674
OECD,PRICEINCOME,2012,96.3811308854366
OECD,PRICEINCOME,2013,98.3840018177487
OECD,PRICEINCOME,2014,98.9154389914958
OECD,PRICEINCOME,2015,100.0
OECD,PRICEINCOME,2016,102.875851417195
OECD,PRICEINCOME,2017,104.978085427923
OECD,PRICEINCOME,2018,105.977784623014
OECD,PRICEINCOME,2019,106.340305776189
OECD,PRICEINCOME,2020,108.389346984981
OECD,PRICEINCOME,2021,116.893579202425
OECD,PRICEINCOME,2022,124.948323584923
OECD,PRICEINCOME,2022,133.60321258782702
OECD,PRICEINCOME,2023,135.1646971222423
OECD,PRICEINCOME,2024,136.72618165665756
OECD,PRICEINCOME,2025,138.28766619107284
OECD,PRICEINCOME,2026,139.84915072548813
OECD,PRICEINCOME,2027,141.41063525990342
OECD,PRICEINCOME,2028,142.9721197943187
OECD,PRICEINCOME,2029,144.533604328734
OECD,PRICEINCOME,2030,146.09508886314927
OECD,PRICERENT,1970,70.7107006681531
OECD,PRICERENT,1971,72.9410079840732
OECD,PRICERENT,1972,76.4947865371548
OECD,PRICERENT,1973,83.8949698371947
OECD,PRICERENT,1974,89.4946628808444
OECD,PRICERENT,1975,85.5433022690118
OECD,PRICERENT,1976,85.5986039369178
OECD,PRICERENT,1977,88.0680265002754
